1 0.758641 30.923969, 1546.889282, 129.089413, 312.167969
1 0.745147 357.30545, 70.614304, 80.692596, 182.385452
1 0.719221 4.955512, 629.828552, 104.262727, 278.885681
1 0.70819 358.681549, 1197.038696, 118.63739, 208.106079
1 0.704116 143.774323, 26.236938, 94.846619, 193.955978
1 0.701894 65.938072, 12.740064, 97.889946, 193.967181
1 0.697813 146.084869, 1516.869385, 130.114197, 309.76709
1 0.692417 300.840088, 60.1828, 68.622894, 178.614807
1 0.678324 1003.486816, 720.041138, 66.399048, 177.628967
1 0.677815 899.397461, 563.325439, 72.061523, 90.929871
1 0.676432 14.153839, 286.115784, 104.477119, 289.605347
1 0.676368 764.983215, 171.085983, 67.676941, 172.415482
1 0.675278 892.861145, 732.524048, 66.542786, 172.526733
1 0.672862 709.679321, 462.479553, 76.831665, 99.237488
1 0.672701 970.38562, 950.557739, 66.539429, 173.43396
1 0.671917 715.502991, 548.831726, 62.686035, 100.986816
1 0.670524 165.427368, 1235.031982, 128.896729, 219.852783
1 0.666743 153.654449, 298.451172, 105.415619, 286.305481
1 0.665675 223.252533, 38.995861, 95.353241, 193.952381
1 0.664356 259.268188, 1476.2854, 118.286804, 300.99353
1 0.661645 823.416016, 173.335403, 77.256226, 178.002304
1 0.661622 946.651367, 727.108337, 62.838501, 168.100769
1 0.654045 427.323486, 83.261505, 68.373047, 176.505127
1 0.639719 109.658936, 628.93103, 104.778076, 268.80304
1 0.638285 457.373962, 1180.080688, 89.212891, 197.018555
1 0.635105 264.036072, 1213.358643, 106.468262, 202.133545
1 0.631697 762.94165, 547.223755, 66.31189, 102.797607
1 0.631334 509.925781, 1410.011108, 104.419312, 274.307617
1 0.630893 73.667694, 285.036133, 102.772888, 288.072937
1 0.629225 392.561218, 324.181702, 89.275604, 266.409241
1 0.624132 485.691559, 96.725418, 68.314667, 168.120987
1 0.62341 612.391663, 1248.013428, 104.484741, 214.783691
1 0.617676 251.110199, 307.072083, 94.82843, 283.425781
1 0.616212 921.380188, 1177.572632, 67.773987, 183.477905
1 0.613573 816.437744, 469.544769, 70.235596, 105.916901
1 0.610695 377.095703, 1436.136475, 109.48584, 286.184082
1 0.608181 642.325562, 453.895325, 77.47699, 104.380371
1 0.60529 456.821472, 328.920502, 86.912231, 259.063568
1 0.602718 2.706555, 1.251422, 89.653796, 194.514447
1 0.600133 696.306274, 159.502319, 69.341553, 166.868103
1 0.59366 266.924286, 633.968384, 94.448792, 257.396057
1 0.592489 770.908203, 467.757965, 67.74353, 106.662689
1 0.592119 531.601318, 1172.277588, 83.837402, 191.166992
1 0.588976 499.652649, 645.789185, 92.629089, 233.950195
1 0.584865 665.784851, 551.105957, 64.364746, 96.827271
1 0.58485 980.037231, 1165.328857, 69.430054, 176.19043
1 0.583318 520.675354, 333.062988, 87.727112, 255.11377
1 0.579468 852.087219, 1191.466553, 80.850952, 202.508301
1 0.578613 26.118122, 958.946167, 106.661755, 259.947266
1 0.576744 775.896484, 1205.233643, 92.895325, 210.229248
1 0.576562 916.034668, 962.242065, 66.355835, 168.336914
1 0.574446 419.036133, 639.333313, 100.326355, 251.143738
1 0.572339 506.045502, 920.524231, 75.8367, 206.453308
1 0.567987 427.914886, 1422.441772, 106.396759, 280.145508
1 0.5667 189.957657, 633.454468, 95.895523, 252.529053
1 0.56473 324.076904, 318.951935, 87.510925, 264.921478
1 0.564558 343.151031, 633.532532, 92.9263, 253.568726
1 0.554258 452.620514, 930.347778, 71.086823, 208.270264
1 0.553673 69.536438, 1253.023804, 117.82666, 220.817749
1 0.551552 1024.446045, 937.851685, 55.553955, 183.636108
1 0.55108 813.20636, 553.881775, 68.418945, 96.421387
1 0.549844 829.86145, 728.481201, 70.091187, 184.714417
1 0.543878 568.988342, 644.186035, 90.412415, 233.160645
1 0.543867 679.903442, 159.933197, 61.154541, 157.046478
1 0.542232 591.253113, 115.588928, 64.77948, 166.179626
1 0.542231 536.904846, 108.263954, 66.365906, 161.52282
1 0.538257 698.696716, 1221.997803, 96.047974, 216.559326
1 0.5379 338.646301, 1451.18457, 112.267456, 288.013672
1 0.535894 724.83313, 165.339844, 57.739258, 166.231628
1 0.535609 567.566528, 925.941589, 70.321411, 204.762146
1 0.534229 83.229187, 967.379028, 104.526886, 244.077881
1 0.532487 578.013611, 343.456848, 88.008972, 234.699707
1 0.531571 400.427551, 932.785156, 71.319214, 213.679321
1 0.52744 859.529968, 969.893921, 68.564087, 177.692627
1 0.526613 624.916748, 118.573402, 67.488159, 172.869041
1 0.518141 341.956146, 944.555969, 75.163055, 219.131042
1 0.518033 869.669617, 477.804108, 86.229309, 92.398895
1 0.511727 789.980164, 970.591003, 80.482056, 193.834778
1 0.510636 656.148804, 724.787659, 120.686707, 210.845154
1 0.501477 756.403687, 726.403137, 88.786072, 197.488464
1 0.48214 271.695557, 962.510925, 82.781799, 217.141052
1 0.479892 191.69133, 971.466797, 95.454391, 223.099854
1 0.464515 712.949829, 490.554596, 67.256348, 115.91452
1 0.459839 808.790833, 1201.286987, 97.802917, 202.538086
2 0.463783 1010.061646, 254.521576, 68.821289, 130.89444
2 0.462741 979.555847, 249.019089, 73.215027, 130.415085
3 0.514317 642.151306, 981.380005, 98.857727, 209.005493
3 0.49393 300.840088, 60.1828, 68.622894, 178.614807
3 0.479491 30.923969, 1546.889282, 129.089413, 312.167969
3 0.474437 14.153839, 286.115784, 104.477119, 289.605347
3 0.473656 4.955512, 629.828552, 104.262727, 278.885681
3 0.471904 146.592621, 26.151539, 91.198959, 191.077709
3 0.469579 70.578819, 1260.277222, 115.385033, 219.605835
3 0.468749 525.99585, 103.776871, 65.758423, 165.274307
3 0.467746 70.599106, 11.404413, 95.446152, 195.477453
3 0.465361 642.325562, 453.895325, 77.47699, 104.380371
3 0.465259 427.323486, 83.261505, 68.373047, 176.505127
3 0.460661 612.391663, 1248.013428, 104.484741, 214.783691
3 0.459617 0.0, 1278.291748, 88.336052, 222.046387
3 0.458893 892.861145, 732.524048, 66.542786, 172.526733
