1 0.828188 87.104843, 243.934128, 113.748184, 159.910172
1 0.818624 270.354919, 247.654785, 97.248413, 161.396423
1 0.816791 350.486938, 247.37236, 96.998901, 165.491165
1 0.816127 275.075592, 397.463562, 91.438995, 143.001404
1 0.806794 353.087311, 397.672546, 89.679688, 145.460571
1 0.806447 193.574951, 396.008698, 92.426117, 148.360077
1 0.802755 430.386414, 396.708801, 94.56134, 149.530151
1 0.79066 107.058945, 390.905579, 97.883713, 151.18219
1 0.783697 664.80957, 241.714401, 94.850769, 176.358688
1 0.779013 16.117624, 388.582245, 101.407766, 154.401886
1 0.760866 529.007751, 407.531677, 88.911072, 138.83197
1 0.754544 187.045334, 245.595306, 98.353897, 161.351318
1 0.725817 666.664001, 405.696655, 82.984375, 138.897461
1 0.719287 0.0, 242.857712, 85.981758, 159.263077
1 0.709668 342.542175, 1562.251465, 146.015045, 151.223755
1 0.682407 603.346375, 412.304596, 79.138, 131.799225
1 0.664863 661.63269, 986.377625, 89.069458, 216.776184
1 0.654783 643.756775, 1312.601562, 81.003845, 207.041748
1 0.654058 10.043134, 1575.316895, 108.794467, 283.914917
1 0.651362 106.678284, 629.527222, 92.486298, 264.55304
1 0.640095 186.623444, 633.159302, 98.215363, 263.368835
1 0.638057 148.387878, 944.003052, 90.68399, 231.695679
1 0.636246 608.81958, 662.688293, 86.369812, 233.718262
1 0.635656 887.413086, 954.842468, 89.456848, 210.948669
1 0.635217 735.433289, 986.950562, 87.708923, 217.150024
1 0.632321 710.726746, 1304.5896, 82.322754, 214.198608
1 0.63101 509.63443, 1288.868652, 86.566132, 231.292236
1 0.628498 85.30632, 1573.666138, 114.836823, 289.326416
1 0.623283 218.415558, 944.965332, 91.538177, 232.170166
1 0.622439 376.112244, 1273.641846, 85.171387, 233.639038
1 0.621114 430.901367, 955.092285, 91.059692, 227.303345
1 0.621083 585.232483, 981.531738, 91.724609, 218.339111
1 0.621068 36.960533, 628.889221, 87.437744, 252.127197
1 0.618477 33.719563, 1261.209229, 83.807804, 238.408081
