1 0.784263 515.721375, 454.638275, 76.179626, 179.284943
1 0.743867 444.291107, 457.178894, 72.144073, 176.729187
1 0.73914 341.236145, 818.052551, 82.175171, 173.793762
1 0.714705 0.0, 814.010864, 64.392677, 173.91394
1 0.713107 230.428101, 452.328033, 75.485291, 187.940826
1 0.710914 90.080215, 815.502319, 83.705887, 174.295715
1 0.687989 156.077057, 449.33252, 78.338379, 187.943726
1 0.687007 489.364929, 1220.449463, 89.873474, 167.105469
1 0.682122 1.992706, 453.425537, 69.043816, 182.929993
1 0.680566 373.117615, 455.712982, 72.098511, 176.670135
1 0.656561 305.551758, 451.864319, 71.267151, 183.378784
1 0.64685 213.895905, 1227.381104, 90.22641, 169.282715
1 0.646629 76.273041, 449.956238, 81.555054, 182.080383
1 0.630807 464.703613, 804.151917, 84.571594, 179.298462
1 0.623591 102.99675, 1210.222656, 102.945786, 182.981201
1 0.61028 589.536804, 449.271912, 74.930664, 181.33075
1 0.602296 606.624207, 1210.092529, 94.156677, 172.177856
1 0.600735 212.029999, 811.631042, 82.33316, 175.598267
1 0.588242 346.799835, 1216.840942, 88.312134, 178.590576
1 0.579897 635.752258, 805.736206, 77.490295, 177.881958
1 0.447983 572.302612, 796.440613, 72.551025, 173.672852
1 0.419086 282.758911, 813.948059, 66.939636, 164.207214
1 0.413672 377.19278, 814.062134, 75.179688, 172.928467
1 0.401307 1009.220886, 391.08609, 70.779114, 249.224823
1 0.39178 122.736282, 814.878601, 77.955444, 167.37207
1 0.378943 506.764069, 792.416382, 74.191986, 183.648438
1 0.371961 933.475403, 386.631714, 97.868713, 257.829834
1 0.316179 656.749268, 426.051697, 56.10022, 203.975891
1 0.295834 154.714203, 811.032104, 63.69783, 171.458008
1 0.268901 409.610352, 814.871704, 62.260345, 167.681396
1 0.24419 0.0, 1232.181396, 58.916809, 166.189941
1 0.243636 39.096043, 817.811707, 63.8354, 165.759399
1 0.222235 725.712097, 768.455261, 114.946289, 229.524841
3 0.551219 489.364929, 1220.449463, 89.873474, 167.105469
3 0.537339 213.895905, 1227.381104, 90.22641, 169.282715
3 0.529103 341.236145, 818.052551, 82.175171, 173.793762
3 0.522005 92.723618, 819.270508, 81.037125, 173.22522
3 0.511818 515.721375, 454.638275, 76.179626, 179.284943
3 0.50412 606.624207, 1210.092529, 94.156677, 172.177856
3 0.502288 444.291107, 457.178894, 72.144073, 176.729187
3 0.49071 635.411987, 803.53009, 76.939636, 178.902527
3 0.471297 1.992706, 453.425537, 69.043816, 182.929993
3 0.468883 0.0, 814.010864, 64.392677, 173.91394
3 0.456673 156.285522, 453.035553, 76.66716, 187.231049
3 0.454829 101.06514, 1213.279053, 103.497513, 180.389038
3 0.439737 464.703613, 804.151917, 84.571594, 179.298462
3 0.439488 76.712387, 449.073578, 80.862335, 183.15799
3 0.437483 373.117615, 455.712982, 72.098511, 176.670135
3 0.431919 212.029999, 811.631042, 82.33316, 175.598267
3 0.422302 230.428101, 452.328033, 75.485291, 187.940826
3 0.392592 305.120728, 457.904724, 69.21524, 176.926208
3 0.385348 346.799835, 1216.840942, 88.312134, 178.590576
3 0.332696 0.0, 1232.181396, 58.916809, 166.189941
3 0.320757 594.692017, 453.421875, 72.575195, 174.307922
3 0.296976 154.714203, 811.032104, 63.69783, 171.458008
3 0.285505 574.947083, 795.380493, 69.419739, 177.783936
3 0.247174 282.146301, 809.774048, 64.700195, 171.109131
3 0.241986 510.681213, 802.597473, 66.582092, 173.459167
4 0.653186 150.662186, 1486.301514, 207.437729, 161.452759
4 0.592241 0.0, 1499.232056, 159.528503, 157.73645
4 0.572466 986.509277, 1518.508301, 91.913696, 159.084229
4 0.570626 116.246376, 1717.464478, 238.73156, 125.740967
4 0.559582 347.789856, 1711.635376, 218.769531, 116.667114
4 0.531325 949.083801, 1709.351318, 130.916199, 129.776978
4 0.466975 537.715698, 1719.161377, 209.700439, 118.790161
4 0.427291 0.0, 1721.269897, 141.930893, 123.029297
4 0.424253 775.482971, 1485.671753, 129.909912, 138.295532
4 0.420845 616.053467, 1512.629639, 112.37146, 162.487549
4 0.395694 736.197266, 1725.338623, 224.590027, 120.557495
4 0.38463 121.28627, 1666.323975, 232.460953, 119.898071
4 0.284093 124.426346, 1582.687256, 232.200089, 131.765869
4 0.282587 31.532049, 1706.183838, 192.933573, 116.746094
4 0.278968 364.264587, 1750.178467, 216.689636, 108.256348
4 0.278795 336.685486, 1486.436523, 208.880615, 239.301147
4 0.258135 195.094025, 1710.713501, 205.532776, 114.247681
4 0.23855 505.873535, 1738.515259, 191.070496, 127.015259
4 0.235169 0.0, 1646.473877, 155.225677, 154.916748
4 0.233179 335.402679, 1640.217407, 216.343781, 141.369507
4 0.229893 204.606491, 1752.177368, 200.619247, 113.410156
4 0.226741 0.0, 1568.852295, 159.031311, 162.548462
4 0.219286 727.236755, 1483.623291, 80.308105, 134.258911
5 0.641172 537.715698, 1719.161377, 209.700439, 118.790161
5 0.637689 116.246376, 1717.464478, 238.73156, 125.740967
5 0.606997 347.789856, 1711.635376, 218.769531, 116.667114
5 0.580102 986.509277, 1518.508301, 91.913696, 159.084229
5 0.567856 949.083801, 1709.351318, 130.916199, 129.776978
5 0.536068 736.197266, 1725.338623, 224.590027, 120.557495
5 0.493922 773.56012, 1486.410889, 132.434998, 140.116699
5 0.474514 153.890442, 1487.844971, 205.15097, 161.564209
5 0.462876 615.66272, 1516.015747, 110.730225, 159.967651
5 0.460475 0.0, 1499.232056, 159.528503, 157.73645
5 0.449292 0.0, 1721.269897, 141.930893, 123.029297
5 0.402926 442.011536, 1714.677368, 221.658508, 120.143677
5 0.302231 121.28627, 1666.323975, 232.460953, 119.898071
5 0.261419 31.532049, 1706.183838, 192.933573, 116.746094
5 0.249352 727.236755, 1483.623291, 80.308105, 134.258911
5 0.240407 364.264587, 1750.178467, 216.689636, 108.256348
5 0.233126 195.094025, 1710.713501, 205.532776, 114.247681
5 0.220255 204.606491, 1752.177368, 200.619247, 113.410156
5 0.220229 504.537659, 1749.878906, 199.26825, 116.563721
