1 0.812929 589.398193, 205.111664, 83.587219, 122.452606
1 0.81093 369.119659, 205.326416, 88.418243, 125.400635
1 0.789875 528.672241, 205.237015, 81.667664, 123.568253
1 0.789728 290.620789, 207.626129, 92.544525, 127.468994
1 0.788985 449.007721, 202.765091, 91.890594, 131.815659
1 0.754811 211.352829, 210.069061, 89.317734, 123.887177
1 0.746935 202.377853, 78.438065, 96.235458, 139.267166
1 0.746107 664.585205, 198.931808, 86.456421, 128.078232
1 0.728973 788.424194, 1157.890747, 80.703369, 191.265747
1 0.71554 209.683929, 1142.64978, 67.37265, 182.9104
1 0.713948 53.101673, 202.208282, 99.40205, 130.812256
1 0.708155 177.267838, 493.627533, 125.78157, 198.243439
1 0.707781 376.827332, 1121.200928, 72.823547, 191.849121
1 0.705206 664.319092, 72.768753, 84.312683, 132.934341
1 0.696354 135.49176, 205.829422, 89.16481, 131.558395
1 0.689529 529.832336, 77.510468, 80.460632, 138.505814
1 0.68717 179.190887, 826.347961, 75.588287, 203.813293
1 0.686579 599.194031, 1128.200806, 65.77832, 188.628662
1 0.68391 61.293098, 840.972656, 69.389473, 178.806824
1 0.6801 445.906982, 78.33287, 93.194031, 139.66037
1 0.678751 870.266296, 141.142212, 69.809021, 176.749084
1 0.677799 787.927856, 800.835693, 69.383362, 192.487549
1 0.672657 716.132996, 1147.93457, 81.512146, 199.511963
1 0.671749 366.130554, 80.197136, 91.660278, 137.057945
1 0.666959 558.967346, 810.613281, 86.654358, 217.732788
1 0.665387 286.006989, 78.249641, 95.524261, 142.185631
1 0.663477 286.364532, 1157.123169, 72.757812, 199.057251
1 0.659091 719.173523, 197.137238, 84.632019, 124.123199
1 0.651464 540.021118, 1151.963379, 71.716248, 194.314087
1 0.649882 596.848022, 80.581131, 81.30542, 130.160812
1 0.637321 877.792664, 463.440338, 93.476196, 219.421112
1 0.635877 664.782166, 467.608215, 87.703247, 211.559631
1 0.631949 726.029663, 804.108948, 77.177002, 210.120667
1 0.631662 342.49588, 828.728027, 78.526276, 209.856812
1 0.62677 654.982544, 1122.667603, 71.064392, 189.523193
1 0.625797 591.679932, 465.073639, 89.5, 215.912994
1 0.624198 811.701538, 470.610016, 81.48175, 204.523224
1 0.621952 4.08642, 1433.93042, 93.467375, 261.210938
1 0.616919 411.468597, 809.96936, 68.451874, 203.743347
1 0.615485 725.37561, 69.462997, 85.878418, 130.009705
1 0.60823 839.951843, 798.091064, 72.311157, 194.523376
1 0.607219 242.056961, 826.938171, 80.052689, 203.972229
1 0.603975 313.120209, 1407.395142, 90.847504, 271.815796
1 0.595123 169.216217, 1416.846191, 103.274567, 282.91626
1 0.595039 229.742035, 1415.432861, 102.002838, 288.005005
1 0.587508 430.337341, 1135.635376, 68.862701, 186.177368
1 0.586405 59.389442, 509.214539, 100.812599, 186.531067
1 0.586156 738.517761, 468.095123, 86.724426, 211.026764
1 0.575827 309.631042, 1149.813232, 70.449615, 187.748535
1 0.574784 798.177673, 147.345062, 83.052185, 170.355286
1 0.572442 478.556091, 1157.372314, 75.740173, 189.924805
1 0.568283 356.568054, 498.297119, 94.098755, 186.002319
1 0.56688 2.143454, 510.102234, 83.115884, 181.331848
1 0.565778 855.046753, 1158.861572, 83.010742, 193.635742
1 0.558861 140.521133, 1160.391846, 82.12442, 210.431641
1 0.555214 649.804565, 811.392456, 86.342224, 225.795776
1 0.547003 87.258408, 1409.555054, 85.106766, 251.045776
1 0.545519 562.117493, 1139.91626, 70.115295, 195.884766
1 0.539996 80.332054, 1143.951538, 74.284859, 169.941406
1 0.539317 0.0, 834.953979, 54.293335, 199.56189
1 0.537814 115.944519, 833.54248, 79.471893, 205.573608
1 0.526886 491.087982, 794.424377, 65.391205, 190.217224
1 0.525887 436.381104, 455.44809, 90.428223, 228.767365
1 0.51797 515.001099, 451.399719, 88.841003, 228.57959
1 0.514485 306.890686, 824.405762, 68.09198, 197.041809
1 0.512281 471.913879, 798.496216, 62.532715, 177.598206
1 0.491936 269.008545, 1148.994751, 63.028259, 189.539429
1 0.489788 251.558548, 1138.460449, 53.036026, 183.072266
1 0.484636 15.577313, 1143.277832, 82.020885, 176.477173
1 0.483722 205.822418, 155.045364, 95.987213, 138.924423
1 0.4647 1020.214539, 1129.864014, 59.785461, 224.573853
1 0.453407 248.769623, 75.814079, 103.246674, 144.134041
1 0.42599 518.682678, 798.05896, 57.208496, 176.478149
3 0.544319 202.377853, 78.438065, 96.235458, 139.267166
3 0.517945 53.8713, 204.558441, 101.32029, 129.352509
3 0.506091 589.398193, 205.111664, 83.587219, 122.452606
3 0.501167 205.506012, 1135.113892, 63.946075, 187.916382
3 0.498465 788.309143, 1163.084229, 78.972229, 187.566772
3 0.495643 595.149902, 469.545349, 87.394653, 213.069275
3 0.492255 177.267838, 493.627533, 125.78157, 198.243439
3 0.486547 369.119659, 205.326416, 88.418243, 125.400635
3 0.471514 12.697672, 1141.474731, 84.762533, 185.849243
3 0.467001 379.347839, 1122.022705, 66.897369, 189.11853
3 0.46693 365.783203, 79.658691, 92.636047, 137.359787
3 0.464702 449.007721, 202.765091, 91.890594, 131.815659
3 0.464588 179.190887, 826.347961, 75.588287, 203.813293
3 0.46317 665.851318, 472.143707, 85.743774, 207.738556
3 0.459895 141.443649, 1160.657227, 83.155197, 210.740967
3 0.457045 528.672241, 205.237015, 81.667664, 123.568253
3 0.455919 446.416901, 79.817696, 93.30899, 138.272789
3 0.455505 877.792664, 463.440338, 93.476196, 219.421112
3 0.454623 290.620789, 207.626129, 92.544525, 127.468994
3 0.454371 83.708275, 1150.491943, 69.632988, 159.503418
3 0.450676 138.78537, 205.990112, 86.415955, 132.065918
3 0.44783 715.521423, 1151.701538, 83.6474, 196.391235
3 0.444914 664.319092, 72.768753, 84.312683, 132.934341
3 0.438957 870.266296, 141.142212, 69.809021, 176.749084
3 0.418464 214.155914, 207.446167, 90.505035, 127.510681
3 0.416936 791.877686, 791.423828, 62.38501, 198.959595
3 0.411984 530.883423, 78.043045, 79.213013, 139.827362
